Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day calls,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,State group churn
85,408,No,Yes,33,95,88,221.3,92,13.5,3,1,False,68.80000000000001,2
80,415,Yes,No,0,122,79,210.3,78,7.2,3,1,True,75.03999999999999,1
210,415,No,Yes,31,87,103,192.7,97,10.1,7,3,False,77.30000000000001,3
88,415,Yes,Yes,25,114,74,228.4,117,13.0,5,1,False,80.13000000000001,2
154,408,No,Yes,35,76,91,151.6,75,14.6,1,1,False,37.44,2
32,510,No,Yes,26,137,108,173.3,149,9.0,9,1,False,71.76,2
18,408,No,No,0,97,107,202.0,105,8.7,3,3,False,62.24,2
126,415,No,Yes,31,88,65,223.2,114,8.7,4,0,False,81.16999999999999,1
144,510,No,Yes,37,102,77,118.5,111,10.0,4,1,False,64.29,2
86,408,No,Yes,16,88,129,215.5,82,11.3,7,0,False,53.75999999999999,3
138,415,No,Yes,37,102,147,162.6,96,8.2,13,0,False,37.18,1
146,415,No,No,0,86,82,303.5,94,12.2,4,3,False,69.68,1
74,510,No,No,0,102,101,268.2,98,11.7,2,2,False,58.59,2
48,415,No,No,0,98,127,139.5,101,7.6,3,2,False,51.06999999999999,3
74,510,No,Yes,31,70,59,180.6,75,9.9,2,4,False,71.00999999999999,2
105,415,Yes,No,0,100,108,245.3,140,7.7,7,0,False,64.28,3
157,510,No,No,0,71,48,175.8,88,5.9,2,3,False,55.59,2
217,415,No,No,0,138,105,269.6,78,13.3,4,0,False,57.870000000000005,1
68,415,No,No,0,61,84,255.7,76,8.4,4,1,False,65.61,1
80,415,No,No,0,86,97,237.3,145,9.5,5,1,False,48.26,2
38,415,No,Yes,25,106,109,126.6,117,13.4,6,2,False,60.190000000000005,3
107,415,No,Yes,38,57,92,286.5,80,8.3,4,0,False,67.33999999999999,3
140,415,No,No,0,71,97,245.9,67,12.6,4,3,False,57.98,2
98,415,No,No,0,116,103,117.0,102,4.7,4,5,True,55.39000000000001,3
114,415,No,No,0,75,87,207.0,133,12.6,5,2,False,53.559999999999995,2
46,408,No,No,0,105,98,226.7,96,11.8,3,1,False,55.75,3
118,415,No,Yes,42,105,105,270.6,105,10.4,7,0,False,54.49,1
37,510,No,No,0,112,96,199.5,97,6.6,4,3,False,70.13,2
34,415,No,No,0,74,84,221.2,166,8.8,4,0,False,56.050000000000004,1
113,510,No,No,0,108,140,204.3,115,10.7,2,3,True,75.87,3
69,408,No,No,0,87,66,182.3,75,11.9,1,0,False,64.88,2
59,510,Yes,Yes,31,78,79,226.7,79,9.1,3,1,False,67.17,3
59,510,No,No,0,100,133,220.6,115,7.4,4,0,False,54.03,2
190,415,No,No,0,96,96,113.3,117,6.6,4,0,False,46.29,2
109,415,No,No,0,80,94,198.4,103,10.2,6,1,False,61.76,2
136,415,No,No,0,109,115,212.6,80,12.9,4,2,False,47.379999999999995,1
86,510,No,No,0,92,87,148.7,115,8.8,5,1,False,38.42,3
100,415,No,Yes,27,100,70,192.7,91,8.0,4,0,False,68.58999999999999,3
106,510,No,No,0,94,118,223.5,65,8.8,3,0,False,63.1,2
129,415,No,No,0,100,90,233.1,96,11.5,6,2,False,57.86000000000001,2
205,510,No,No,0,123,81,188.2,67,10.1,4,2,False,32.489999999999995,2
93,415,No,Yes,32,120,97,127.7,112,11.0,9,0,False,48.34,2
99,415,No,No,0,120,92,264.4,94,6.0,5,1,False,70.31,2
71,415,No,No,0,112,96,178.4,61,12.1,3,1,False,61.26,1
4,510,Yes,No,0,89,93,206.1,82,8.9,4,0,False,62.18999999999999,2
148,408,No,Yes,25,102,109,215.8,90,13.5,2,3,False,72.45000000000002,1
141,415,No,No,0,104,114,304.2,109,10.8,2,1,False,62.96,3
56,408,No,No,0,57,97,310.1,110,9.2,3,0,False,57.949999999999996,1
43,408,No,Yes,35,105,88,207.2,97,11.6,4,3,False,67.25,1
42,415,No,No,0,52,96,103.8,118,7.0,4,2,False,53.150000000000006,3
135,415,Yes,No,0,107,94,213.1,105,12.9,4,1,False,50.300000000000004,3
106,415,No,No,0,110,69,128.1,71,6.3,3,3,False,59.55,2
106,510,No,No,0,133,73,190.8,92,11.5,7,0,False,62.959999999999994,2
83,415,No,Yes,30,105,83,180.8,123,8.7,6,3,False,78.33,1
110,415,No,No,0,109,99,166.3,119,11.7,4,1,False,51.05,1
109,510,No,Yes,35,116,130,269.7,69,10.6,6,5,False,76.78,2
124,510,No,No,0,120,111,214.3,91,7.8,2,4,True,55.72,1
110,415,No,No,0,108,122,239.9,122,9.8,5,2,True,79.69000000000001,2
124,415,No,No,0,104,123,248.5,104,14.0,2,0,False,68.08000000000001,1
82,415,No,No,0,77,79,187.4,98,9.4,1,6,True,50.58,3
137,415,No,No,0,115,144,192.3,99,8.9,2,1,False,50.08,2
69,510,No,No,0,101,124,195.6,102,10.6,2,1,False,54.92,2
16,510,No,No,0,84,141,231.5,75,8.2,4,2,False,51.27,1
119,415,No,No,0,97,68,190.7,105,10.0,4,3,False,40.57,2
124,510,Yes,No,0,71,114,168.7,82,10.0,2,3,True,54.39,3
122,415,No,Yes,37,107,118,200.0,85,11.6,5,1,False,66.42999999999999,3
139,415,No,No,0,119,118,149.8,64,8.3,6,4,False,68.38,3
67,510,No,No,0,78,116,235.0,102,11.2,3,2,False,51.51,3
84,408,No,No,0,83,86,98.6,109,8.9,4,1,False,43.62,2
101,510,No,Yes,17,71,81,196.3,97,12.6,7,0,False,61.32,1
40,510,No,No,0,107,102,276.9,123,7.1,7,0,False,53.78000000000001,1
61,415,No,No,0,105,116,213.3,106,10.2,2,2,False,57.52,3
120,408,Yes,No,0,72,98,190.6,89,13.8,2,1,True,57.339999999999996,1
95,415,No,No,0,98,95,105.2,113,8.2,8,1,False,62.03000000000001,1
98,408,No,No,0,101,93,206.5,88,0.0,0,0,False,69.99,2
114,415,No,No,0,96,83,196.9,119,4.6,4,2,False,51.6,1
22,408,No,No,0,116,99,238.2,88,9.6,5,0,False,66.52,3
176,415,No,No,0,151,84,56.6,99,8.7,4,0,False,43.32,2
152,415,No,No,0,102,94,207.1,113,3.4,4,2,False,56.660000000000004,3
118,408,No,No,0,71,73,159.6,81,12.8,4,0,False,57.7,1
101,415,Yes,No,0,51,96,210.0,74,11.7,4,1,False,53.980000000000004,1
118,408,No,No,0,94,120,269.0,105,12.5,8,2,False,72.86999999999999,1
105,415,No,No,0,97,106,269.1,126,5.8,3,2,True,84.85,2
71,415,No,No,0,92,125,110.1,123,14.6,8,0,False,43.32,2
71,415,No,Yes,31,90,78,239.9,102,13.1,4,1,False,52.440000000000005,3
68,415,No,No,0,107,102,162.4,107,9.4,3,2,False,64.56,2
66,415,No,No,0,98,74,181.5,94,10.5,3,3,False,38.93000000000001,2
101,415,No,No,0,118,128,185.3,128,0.0,0,3,False,65.04,1
116,415,No,No,0,84,89,215.5,77,13.3,3,0,False,48.66,2
54,415,No,Yes,33,73,58,153.9,76,13.7,4,0,False,61.35,3
112,408,No,Yes,29,122,114,289.5,69,11.5,5,1,False,70.22,1
122,408,No,Yes,45,85,93,203.5,110,14.0,5,1,False,50.599999999999994,3
74,415,No,No,0,114,96,165.9,90,6.6,5,3,False,70.75,1
90,415,No,No,0,83,88,170.9,99,7.6,7,1,False,65.26,2
112,415,No,No,0,123,124,215.4,89,9.0,6,4,True,53.669999999999995,3
85,510,No,No,0,111,98,199.7,97,9.9,4,4,False,57.190000000000005,3
100,415,No,No,0,95,101,271.9,74,18.2,3,1,False,66.85,1
114,415,No,No,0,109,97,213.9,102,10.1,3,2,False,57.43,3
83,510,No,No,0,106,116,224.7,92,10.2,2,0,False,69.99,1
157,415,Yes,No,0,123,98,227.3,88,8.4,5,0,False,59.660000000000004,2
51,510,No,No,0,107,104,227.5,118,10.4,4,2,False,41.43000000000001,2
42,415,No,No,0,106,54,147.1,76,5.8,3,1,True,79.58999999999999,3
101,415,No,Yes,36,125,106,280.5,127,8.8,4,1,True,50.7,1
112,510,No,No,0,122,94,140.3,101,12.6,7,3,False,58.74,2
56,510,No,No,0,92,107,187.3,104,11.8,1,2,False,59.41,1
53,408,No,No,0,117,123,227.2,124,10.1,2,9,True,63.099999999999994,3
64,415,No,Yes,22,80,84,230.7,67,7.6,5,1,False,57.64,2
123,408,No,No,0,107,111,54.0,134,10.9,8,0,False,47.16,1
68,510,No,Yes,30,93,91,199.5,144,9.6,2,2,False,52.31,1
40,510,Yes,No,0,100,106,212.8,94,6.4,3,0,False,71.43,3
132,408,No,No,0,78,98,240.8,88,13.9,2,0,False,72.46,1
120,408,Yes,No,0,123,78,176.0,89,7.4,2,2,True,59.93000000000001,3
108,408,No,Yes,32,108,64,189.7,145,9.1,6,6,True,55.94,3
161,510,No,No,0,141,107,240.5,93,8.9,5,1,True,84.1,3
130,415,No,No,0,102,137,170.1,105,10.6,4,0,True,62.82,3
130,408,No,Yes,19,87,99,205.3,114,10.8,6,2,False,56.27,3
90,510,No,No,0,158,83,238.6,103,11.0,7,1,False,57.9,2
139,415,No,Yes,25,96,79,163.7,83,8.3,8,0,False,39.97,1
57,415,No,No,0,157,70,221.9,117,11.2,5,3,False,60.06,2
128,510,No,No,0,86,102,298.2,82,14.3,2,4,False,67.72,2
107,415,No,No,0,71,78,148.1,87,13.2,5,1,True,76.74000000000001,3
177,408,No,No,0,99,83,179.4,86,11.5,3,1,False,54.199999999999996,2
121,415,No,No,0,70,93,116.3,113,11.2,5,1,False,50.910000000000004,2
99,510,Yes,Yes,39,94,115,174.1,91,8.4,4,0,False,56.62,3
77,415,No,Yes,33,101,102,104.9,120,15.3,4,5,True,51.199999999999996,3
21,415,No,No,0,109,111,171.7,125,13.0,7,2,False,43.71999999999999,2
56,408,No,No,0,80,96,149.7,56,15.5,4,1,False,61.71,3
92,415,No,Yes,29,130,115,129.9,113,6.4,6,1,True,59.11,1
81,510,No,No,0,59,131,181.7,121,9.2,4,2,False,59.879999999999995,3
139,510,Yes,Yes,31,82,72,214.0,112,13.4,6,1,True,64.88000000000001,3
68,415,No,No,0,76,103,214.6,107,10.5,2,1,False,65.04,1
183,415,No,Yes,8,119,97,180.4,133,8.7,2,2,False,49.42,2
165,408,No,No,0,88,81,175.9,94,9.3,5,1,False,60.419999999999995,1
89,415,No,No,0,112,110,162.9,97,7.5,1,1,True,78.86,1
59,510,No,No,0,58,88,304.3,110,14.8,9,0,False,67.71,3
16,415,Yes,No,0,91,75,190.5,73,6.4,7,0,False,41.519999999999996,1
114,415,No,No,0,119,111,275.9,106,9.0,3,5,True,53.550000000000004,1
113,510,No,No,0,141,72,175.3,123,11.9,5,2,False,59.449999999999996,1
120,408,No,No,0,99,85,146.7,96,9.3,4,2,False,41.67,2
115,415,No,No,0,120,84,262.2,79,11.0,5,0,False,63.58,1
100,415,Yes,No,0,94,95,154.4,102,11.6,2,2,True,52.550000000000004,3
1,408,No,No,0,113,77,73.2,81,3.7,2,0,False,45.419999999999995,3
97,415,No,Yes,15,97,126,157.4,113,6.4,3,1,False,45.489999999999995,3
55,415,No,Yes,28,82,109,187.5,91,8.6,6,2,False,45.44,2
75,415,No,No,0,121,119,253.5,110,13.1,6,1,False,54.10999999999999,2
83,415,No,No,0,104,98,229.0,73,9.5,3,2,False,57.160000000000004,1
40,510,No,No,0,123,108,212.0,64,11.3,3,6,True,44.349999999999994,3
101,415,No,Yes,21,88,84,233.0,95,10.0,5,2,False,71.47,2
120,415,No,Yes,40,99,78,199.7,121,15.6,3,0,False,56.03,3
183,415,No,Yes,31,104,74,196.5,85,10.2,4,1,False,57.150000000000006,2
75,510,No,No,0,88,120,182.1,119,13.3,3,4,True,52.349999999999994,2
80,415,No,No,0,114,76,168.4,137,12.1,3,2,False,65.89999999999999,2
88,415,No,No,0,65,121,176.3,134,11.3,4,0,False,41.059999999999995,1
112,415,No,Yes,23,79,102,193.9,101,10.3,6,1,False,87.03,3
63,510,No,No,0,96,112,162.6,131,13.3,2,1,False,65.67,1
105,415,No,Yes,31,108,119,321.2,101,8.3,4,4,True,56.51,1
177,415,No,No,0,120,90,198.9,110,14.6,4,1,False,57.09,2
118,510,No,No,0,115,137,176.1,115,7.0,6,0,False,60.400000000000006,1
82,510,No,Yes,34,121,115,286.7,77,4.7,3,3,False,66.73,1
74,415,No,No,0,89,100,188.1,114,11.0,5,0,False,41.58,3
125,408,No,No,0,90,138,210.8,106,11.6,6,2,False,54.660000000000004,2
138,415,No,No,0,119,96,142.2,87,13.8,3,3,False,60.55,1
119,415,No,No,0,117,101,198.5,111,7.6,6,3,False,69.27999999999999,1
137,510,No,No,0,120,86,255.8,103,11.9,6,1,False,52.980000000000004,3
182,415,No,No,0,118,113,174.2,101,10.7,4,2,True,75.52000000000001,3
134,415,No,Yes,38,93,57,165.0,79,10.0,8,1,False,64.57,1
45,415,No,No,0,103,134,229.7,92,9.7,4,1,False,50.279999999999994,1
163,408,No,Yes,23,126,89,293.9,104,8.8,4,1,False,73.53999999999999,1
105,415,No,No,0,99,66,221.5,96,14.7,7,4,False,64.85,1
119,415,No,No,0,96,80,240.0,102,9.8,5,2,False,45.02,2
78,408,No,No,0,95,121,188.2,109,11.5,5,0,False,64.27,2
125,408,No,Yes,32,109,109,174.4,82,9.4,2,1,False,39.19,2
88,415,No,No,0,93,80,193.8,88,8.3,5,3,False,56.65,2
83,408,No,Yes,38,90,94,253.6,79,10.5,2,0,False,44.519999999999996,3
3,510,Yes,No,0,96,82,180.8,103,7.7,6,1,False,58.41,1
48,510,No,No,0,146,109,197.9,109,8.3,2,3,False,50.27,3
129,415,No,No,0,120,110,145.2,95,10.2,6,1,True,51.900000000000006,2
66,408,No,Yes,40,87,89,241.3,68,8.5,7,0,False,60.059999999999995,2
80,510,No,Yes,22,115,109,176.2,75,9.3,1,0,False,56.61,3
84,408,No,No,0,133,73,234.5,69,9.9,3,1,False,52.769999999999996,2
96,415,No,No,0,111,105,204.8,91,9.1,7,1,False,65.66999999999999,2
123,415,No,Yes,34,80,109,280.0,81,13.2,7,1,False,81.34,1
116,510,Yes,Yes,29,91,79,192.7,131,11.7,2,3,True,63.16,1
105,415,Yes,No,0,106,123,250.7,65,10.3,7,3,False,64.53,2
80,415,No,No,0,114,119,163.6,109,11.3,4,1,False,61.58,1
157,408,No,No,0,67,98,249.0,72,10.2,6,2,False,67.8,3
67,510,No,Yes,30,117,76,164.3,113,12.9,3,2,False,66.89,1
79,415,No,Yes,17,95,56,259.6,107,12.0,4,1,False,77.55999999999999,3
76,408,No,No,0,93,80,170.9,104,5.4,3,0,False,49.74,3
94,415,No,No,0,135,108,180.6,103,6.7,2,0,False,56.260000000000005,3
109,510,No,No,0,125,87,289.3,74,9.8,9,1,False,66.8,3
138,415,No,No,0,112,107,214.6,104,9.8,10,2,False,49.88999999999999,1
73,415,No,No,0,45,87,200.7,71,8.5,6,0,False,57.95,3
21,415,No,No,0,95,70,285.0,78,11.3,3,5,True,45.379999999999995,2
103,408,No,No,0,91,82,254.3,103,8.5,3,1,False,54.31999999999999,1
79,408,No,Yes,32,62,87,146.8,121,4.2,4,2,False,33.46,3
89,415,No,No,0,59,152,197.5,112,10.2,5,1,False,47.83,3
120,415,No,No,0,110,103,155.6,83,13.8,3,1,False,72.81,1
121,415,No,Yes,41,95,92,147.0,108,9.6,3,1,False,66.39,2
101,415,No,No,0,66,85,193.2,115,13.4,4,0,False,55.38999999999999,1
115,408,No,No,0,114,96,245.9,94,16.4,5,2,False,68.92000000000002,1
168,415,No,No,0,131,73,292.8,100,9.9,5,2,False,62.220000000000006,2
70,510,No,No,0,105,135,234.9,65,12.5,9,3,False,55.96000000000001,3
138,415,No,No,0,107,120,174.9,119,13.2,4,1,False,68.57000000000001,2
43,408,No,No,0,125,88,229.8,106,12.6,3,0,False,50.699999999999996,2
117,510,No,Yes,20,98,107,159.4,147,8.7,3,2,False,56.06,2
108,408,No,No,0,105,114,170.2,98,10.9,3,2,False,35.34,2
118,408,No,No,0,119,112,270.9,104,10.0,1,2,False,66.92,1
62,408,No,Yes,42,95,94,231.4,70,10.2,3,0,False,52.16,1
86,510,No,No,0,125,113,174.6,107,0.0,0,2,False,37.82,3
44,408,No,No,0,117,94,164.6,84,10.7,5,0,False,62.519999999999996,1
111,510,No,No,0,88,84,184.9,88,12.0,2,5,True,50.67,3
127,510,No,Yes,19,115,101,265.0,63,12.2,3,2,False,50.94,2
151,415,Yes,No,0,70,106,281.9,126,12.4,4,0,False,67.63,1
137,415,No,No,0,76,118,186.9,129,12.1,4,1,False,60.74,2
106,415,No,No,0,142,139,197.9,61,8.4,9,2,False,50.85,1
88,510,No,No,0,116,74,214.7,90,7.8,10,3,False,49.59,3
106,415,No,No,0,121,87,236.3,91,11.8,4,1,False,72.55,1
57,510,Yes,No,0,65,96,245.0,75,6.4,1,0,True,42.71,3
184,408,No,No,0,93,77,229.1,111,13.1,8,2,False,54.81,3
109,510,No,No,0,102,77,329.2,74,9.9,9,3,False,63.410000000000004,3
127,415,No,No,0,93,130,204.6,131,9.2,5,2,False,61.589999999999996,1
174,415,No,No,0,98,70,220.6,97,7.2,9,2,False,65.7,3
92,415,No,No,0,60,73,239.5,120,12.3,6,2,True,67.77,2
81,408,No,No,0,99,117,152.5,98,18.0,2,1,False,50.42,2
119,408,No,No,0,100,53,195.0,64,9.0,1,0,True,80.98,3
122,415,No,No,0,86,59,207.0,67,6.4,8,3,False,61.959999999999994,3
34,408,No,No,0,80,93,202.1,103,14.0,7,1,False,52.510000000000005,2
90,415,No,Yes,24,82,103,186.9,111,12.9,1,1,False,39.43,2
73,408,No,No,0,121,83,175.1,86,14.2,2,2,False,49.36,2
19,510,No,No,0,116,109,175.3,130,9.5,3,1,True,77.48,3
120,408,No,Yes,28,123,76,192.1,78,6.9,3,1,False,71.42999999999999,3
160,415,No,No,0,113,69,255.3,62,13.2,4,3,False,54.42,3
141,510,No,No,0,121,125,238.8,112,8.2,5,0,False,52.31,2
72,415,No,No,0,117,96,240.8,93,12.7,4,2,False,57.06000000000001,2
117,408,No,Yes,21,112,110,135.0,85,11.9,7,1,False,57.71,3
79,408,Yes,No,0,134,111,239.9,124,8.4,4,2,False,57.81000000000001,1
87,408,No,No,0,119,83,200.0,96,6.6,4,1,False,58.72,3
102,415,No,No,0,56,118,145.5,93,10.9,3,1,False,61.61999999999999,3
49,408,No,No,0,91,146,146.8,114,8.9,2,1,False,68.01,3
67,408,No,No,0,107,104,207.9,115,10.0,2,6,False,74.03,2
107,415,No,No,0,100,79,185.9,100,6.7,5,2,False,52.550000000000004,2
118,510,No,No,0,80,87,204.3,115,10.8,4,2,False,44.08,3
120,415,No,No,0,133,149,256.4,78,16.9,6,0,False,67.64999999999999,1
94,408,No,No,0,114,118,137.9,71,9.6,5,0,False,45.980000000000004,3
115,510,No,Yes,29,81,109,201.2,87,11.5,2,1,False,66.18,1
61,415,No,No,0,67,106,210.5,116,9.0,6,1,False,67.92,3
110,510,No,No,0,69,94,178.5,129,8.0,11,1,False,53.629999999999995,3
104,415,No,No,0,92,109,255.7,98,12.1,4,1,False,50.04,1
16,510,No,No,0,65,90,148.2,94,10.7,8,1,False,55.120000000000005,3
147,408,No,No,0,92,107,216.5,95,14.4,8,2,False,58.24,1
102,510,Yes,No,0,81,90,147.8,66,12.0,8,3,False,68.67999999999999,3
64,415,No,Yes,43,100,108,158.1,91,8.5,6,1,False,41.78999999999999,1
103,510,No,No,0,62,53,230.1,96,7.8,3,2,False,64.17000000000002,1
152,415,No,No,0,60,100,123.4,63,10.4,7,1,True,75.39,3
124,415,No,No,0,112,109,168.6,94,12.8,4,1,True,79.39,2
97,415,No,No,0,121,141,151.8,120,13.3,2,1,False,52.5,2
131,415,No,No,0,95,109,251.2,129,15.5,3,1,True,53.099999999999994,3
57,415,No,Yes,33,105,79,226.2,90,11.1,11,2,False,65.75,3
157,510,No,No,0,92,85,196.1,85,8.5,5,2,False,60.699999999999996,3
194,510,No,No,0,106,150,225.2,122,11.8,4,0,False,60.55,2
66,415,No,No,0,107,99,230.1,106,7.8,2,1,False,54.050000000000004,1
123,415,No,No,0,104,117,170.3,95,12.9,5,4,True,48.23,3
116,510,No,No,0,90,114,272.6,96,7.5,4,2,False,61.129999999999995,2
63,415,No,No,0,78,133,237.7,121,12.8,6,1,False,56.51,2
64,510,No,No,0,78,115,179.8,116,11.4,5,3,False,65.98,2
96,510,No,No,0,122,116,212.4,89,9.8,1,3,False,56.28,3
105,510,No,No,0,113,128,193.6,114,8.9,7,3,False,66.41,3
53,510,No,Yes,37,99,99,236.7,112,12.0,9,2,False,58.88,3
129,510,No,Yes,30,95,102,240.2,108,9.3,7,3,False,61.46,1
93,408,No,No,0,120,85,181.2,107,14.3,9,0,False,54.49999999999999,2
115,510,Yes,No,0,81,106,217.5,107,11.8,8,1,True,88.97,3
25,408,No,No,0,80,66,166.1,80,8.4,4,1,True,78.67,2
73,408,No,No,0,92,114,224.2,128,5.8,5,1,False,44.160000000000004,1
97,510,No,No,0,90,127,233.8,103,8.8,4,0,True,74.92999999999999,2
148,408,No,No,0,120,99,310.7,105,11.2,4,1,False,67.25,3
85,408,No,Yes,30,107,101,158.7,104,11.5,5,1,False,60.69,2
86,510,Yes,No,0,131,102,128.9,118,11.4,2,2,True,50.69,2
78,415,No,Yes,13,93,101,244.2,129,6.4,5,2,False,75.67,3
106,415,No,No,0,89,67,102.0,90,15.9,4,3,False,58.68999999999999,3
145,415,No,No,0,89,121,182.9,121,16.1,3,1,True,77.46,3
91,415,No,No,0,100,107,89.7,89,9.9,3,3,False,59.23,1
116,415,No,Yes,24,90,94,344.3,82,10.7,6,1,False,70.9,2
69,415,No,Yes,37,98,105,143.7,117,5.9,4,1,False,46.510000000000005,1
135,510,No,No,0,130,90,158.7,59,11.8,3,0,False,53.9,1
73,510,No,No,0,102,110,253.4,71,8.4,8,2,False,70.2,2
48,415,No,No,0,88,117,128.9,137,7.1,9,1,False,60.51,3
125,415,Yes,No,0,78,142,107.3,84,12.2,2,0,True,81.84,2
100,415,No,No,0,102,97,134.3,93,10.9,4,1,False,57.269999999999996,2
64,415,No,No,0,98,103,179.0,89,10.7,2,2,False,55.940000000000005,2
116,510,Yes,Yes,27,137,60,294.8,121,6.9,5,1,False,62.86999999999999,3
147,408,Yes,Yes,35,109,67,227.0,76,11.1,2,3,True,56.120000000000005,1
84,415,No,Yes,35,138,116,164.5,107,7.5,16,4,False,61.800000000000004,1
86,510,No,Yes,16,105,111,255.4,117,11.6,2,4,False,56.77000000000001,1
134,415,No,No,0,85,114,193.6,106,10.9,7,2,False,66.66,2
105,415,No,No,0,106,77,203.9,107,11.6,2,0,True,66.37,3
88,408,No,No,0,119,107,257.0,106,12.0,5,2,False,55.35,3
86,408,No,No,0,85,88,247.2,104,12.5,1,1,False,65.28999999999999,1
141,415,No,Yes,32,92,107,209.5,111,6.7,3,1,True,90.12,2
148,408,No,No,0,148,87,225.5,99,9.8,3,2,False,61.19,1
163,408,No,Yes,22,91,102,146.2,109,12.4,2,2,False,58.31,3
89,415,No,Yes,35,108,100,127.4,74,11.8,3,1,False,55.28999999999999,1
63,415,No,No,0,126,98,232.5,73,10.6,3,0,False,63.56,1
102,415,No,No,0,106,102,244.6,75,12.6,7,2,False,50.809999999999995,2
104,408,No,No,0,92,87,236.6,65,6.0,6,2,False,56.39,2
63,415,No,Yes,33,111,89,264.0,55,12.2,4,1,False,73.05,3
105,415,No,Yes,24,99,118,299.6,109,10.8,3,3,False,79.55000000000001,2
68,415,Yes,Yes,39,140,89,302.0,72,11.3,5,1,False,61.31999999999999,1
63,408,Yes,Yes,21,99,89,210.4,114,10.0,4,1,False,50.49,2
91,408,Yes,No,0,110,98,157.6,106,12.1,2,2,True,67.72,3
101,415,No,No,0,114,123,153.3,122,11.5,6,5,False,65.41000000000001,3
116,408,No,No,0,120,90,233.4,99,13.4,4,0,True,84.82000000000001,3
131,415,No,Yes,23,145,93,294.5,100,12.7,1,1,False,65.84,2
84,415,No,No,0,114,107,217.8,104,9.8,3,1,False,65.98,3
104,415,No,No,0,100,58,164.3,98,4.9,4,2,False,50.6,2
108,510,No,No,0,112,73,253.6,90,9.2,5,3,False,70.0,2
111,415,No,No,0,117,91,266.2,123,9.7,9,0,False,58.949999999999996,3
155,408,No,Yes,30,103,110,225.9,96,12.4,5,1,False,45.67,2
66,510,No,No,0,85,112,261.7,83,6.8,3,1,False,65.65,3
64,510,No,No,0,73,65,161.4,119,10.0,5,1,False,61.419999999999995,1
69,415,No,No,0,122,111,169.7,87,8.9,1,2,False,70.62,3
101,415,No,No,0,84,115,108.9,109,13.5,7,0,False,68.00000000000001,1
15,415,No,No,0,130,86,235.1,33,16.1,5,2,False,53.88,2
88,415,No,No,0,136,72,132.9,118,13.4,2,4,True,82.76,3
197,415,No,No,0,96,111,182.9,109,9.5,3,0,False,69.16999999999999,1
50,415,Yes,No,0,108,102,161.2,62,13.7,6,2,True,54.120000000000005,1
172,510,No,No,0,123,94,395.0,72,12.7,7,2,False,65.63000000000001,1
188,415,Yes,Yes,26,115,67,198.5,118,14.4,3,1,True,60.779999999999994,1
85,408,Yes,No,0,86,127,204.2,109,10.1,3,3,False,51.18999999999999,2
103,510,Yes,No,0,128,92,308.9,130,12.1,2,1,True,72.65,1
136,408,No,Yes,27,84,147,145.7,110,10.0,4,3,False,59.96000000000001,3
155,408,No,Yes,21,91,84,88.2,111,8.6,4,0,False,57.769999999999996,1
145,415,No,No,0,97,101,204.7,106,1.1,2,2,False,47.269999999999996,2
116,510,No,Yes,12,108,118,179.0,80,9.0,6,2,False,60.9,2
152,408,No,No,0,92,96,227.0,89,9.5,5,2,False,52.56,3
65,415,Yes,No,0,123,112,256.9,71,9.2,10,0,True,74.52000000000001,3
180,415,No,No,0,105,101,216.1,73,6.7,5,3,True,71.01,1
67,415,No,No,0,117,124,188.4,141,12.8,6,0,False,48.970000000000006,1
60,415,No,No,0,109,112,291.6,115,5.7,9,0,False,60.489999999999995,2
44,415,No,No,0,139,94,198.7,66,7.3,3,4,True,76.19,1
25,510,No,No,0,69,117,219.7,82,14.4,6,2,False,72.79,3
145,408,No,No,0,82,103,250.8,109,3.3,3,1,False,62.95,2
122,510,No,Yes,28,62,88,170.1,84,7.7,3,2,False,57.82999999999999,1
121,415,No,No,0,126,82,208.8,81,13.3,9,0,True,54.66,3
55,510,Yes,No,0,77,100,96.4,92,12.9,3,0,False,36.35999999999999,1
77,415,No,No,0,84,125,210.2,72,13.2,4,1,False,64.84,3
12,415,No,No,0,98,90,182.1,95,9.8,7,2,False,63.68,2
64,510,No,No,0,93,114,122.0,78,14.1,3,3,False,59.76,2
92,415,No,Yes,44,95,73,162.4,121,10.0,1,2,False,59.220000000000006,3
125,415,Yes,Yes,29,81,112,271.7,117,17.0,6,1,True,75.07000000000001,3
160,408,No,No,0,117,129,160.4,121,10.0,2,1,False,65.16,2
79,415,No,No,0,83,84,223.7,142,15.2,8,0,False,58.63,3
36,415,No,No,0,97,104,259.7,110,7.0,7,3,False,70.28,1
138,408,Yes,No,0,81,115,193.5,96,11.6,4,1,False,72.28999999999999,1
72,408,No,No,0,113,112,168.2,79,9.8,7,2,False,53.53,1
74,415,No,No,0,86,99,259.0,121,12.3,5,3,True,87.27999999999999,3
134,415,No,Yes,41,82,77,160.1,112,11.9,5,0,False,65.55,3
145,415,No,No,0,89,119,226.6,69,12.4,4,1,False,66.75999999999999,2
136,510,No,No,0,91,111,135.0,107,11.6,5,0,False,45.45,2
66,415,Yes,No,0,84,88,264.7,107,8.3,3,3,False,64.35999999999999,1
152,510,No,Yes,20,108,82,170.7,145,7.9,5,1,False,54.5,2
162,408,No,No,0,121,136,203.0,97,12.1,13,1,False,33.0,3
